what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1390466794133
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1390466794133
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1390466794134
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1390466794134
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1390466794135
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1390466794135
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1390466794135
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1390466794136
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1390466794136
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1390466794137
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1390466794138
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1390466794138
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1390466794138
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1390466794139
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1390466794140
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1390466794140
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1390466794140
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1390466794141
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1390466794142
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1390466794143
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1390466794143
os,sysinfo,,,"macosx",1390466794145
arch,sysinfo,,,"x86",1390466794145
ws,sysinfo,,,"cocoa",1390466794145
locale,sysinfo,,,"sv_SE",1390466794145
processors,sysinfo,,,"8",1390466794145
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1390466794145
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1390466794145
java.specification.name,sysinfo,,,"Java Platform API Specification",1390466794145
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1390466794145
java.specification.version,sysinfo,,,"1.6",1390466794145
java.vendor,sysinfo,,,"Apple Inc.",1390466794145
java.version,sysinfo,,,"1.6.0_65",1390466794145
java.vm.info,sysinfo,,,"mixed mode",1390466794145
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1390466794145
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1390466794145
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1390466794145
java.vm.specification.version,sysinfo,,,"1.0",1390466794145
java.vm.vendor,sysinfo,,,"Apple Inc.",1390466794145
java.vm.version,sysinfo,,,"20.65-b04-462",1390466794145
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1390466795995
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1390466796080
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466801484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466812285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466812507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466813483
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466837311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466944136
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1390466944170
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1390466944170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466992688
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466995644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467010069
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467071694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467085023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467085075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467087463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1390467087493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467102577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467123393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1390467123429
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1390467123429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467136332
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467142154
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467142357
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467143847
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467181674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467184159
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467187962
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467195761
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390467195856
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390467195895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467198359
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1390467209539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467209626
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390467209810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390467211940
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1390467214654
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1390467246433
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467248552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390467261751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390467264771
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1390467281293
